SKU,Order_Date,Product_Type,Price,Availability,Number_Products_Sold,Revenue_Generated,Customer_Region,Customer_Segment,Supplier_Name,Supplier_Defect_Rate,Inspection_Result,Defect_Rate,Return_Reason,Return_Date,Refund_Status,Shipping_Carrier,Shipping_Cost,Transport_Mode,Lead_Time,Manufacturing_Lead_Time,Shipping_Time,Notes,Order_Month,Is_Return
SKU18917,2025-02-18 21:29:37.847990,Laptop,1705.25,In Stock,14,23873.5,East,Regular,Supplier_A,1.71,Pass,1.33,Unknown,,,Carrier_Z,60.8,Ground,40,9,6,,2025-02,0
SKU18918,2025-04-05 21:29:37.847990,Smartphone,622.22,In Stock,19,11822.18,North,Regular,Supplier_A,1.43,Pass,1.34,Unknown,,,Carrier_Y,19.02,Ground,38,5,4,Mention special later fall owner condition.,2025-04,0
SKU18919,2025-05-28 21:29:37.847990,Smartphone,400.0,Out of Stock,36,14400.0,West,Premium,Supplier_C,4.42,,4.42,Unknown,,,Carrier_W,27.58,Air,23,8,1,,2025-05,0
SKU18920,2025-01-13 21:29:37.847990,Smartwatch,303.0,In Stock,11,3333.0,West,Regular,Supplier_B,3.25,Pass,2.94,Unknown,,,Carrier_X,20.22,Air,23,6,2,,2025-01,0
SKU18921,2024-08-24 21:29:37.847990,Tablet,764.88,In Stock,13,9943.44,North,Regular,Supplier_A,1.24,Pass,0.93,Unknown,,,Carrier_Y,63.93,Air,26,4,1,,2024-08,0
SKU18922,2024-10-23 21:29:37.847990,Smartphone,507.52,In Stock,70,35526.4,Central,Wholesale,Supplier_E,3.8,Pass,3.72,Unknown,,,Carrier_X,44.91,Air,17,5,2,,2024-10,0
SKU18923,2024-07-02 21:29:37.847990,Smartphone,1040.68,In Stock,40,41627.2,East,Premium,Supplier_A,1.15,Pass,0.68,Unknown,,,Carrier_Z,92.23,Air,13,5,1,,2024-07,0
SKU18924,2024-11-16 21:29:37.847990,Smartphone,764.62,In Stock,34,25997.08,South,Regular,Supplier_B,2.05,Pass,1.72,Unknown,,,Carrier_X,41.71,Air,11,8,1,,2024-11,0
SKU18925,2024-09-02 21:29:37.847990,Tablet,518.84,Out of Stock,17,8820.28,Central,Regular,Supplier_E,4.09,Pass,4.03,Changed Mind,2024-09-24 21:29:37.847990,Pending,Carrier_Y,33.29,Air,12,5,3,,2024-09,1
SKU18926,2024-06-24 21:29:37.847990,Tablet,439.81,Out of Stock,29,12754.49,East,Wholesale,Supplier_C,4.62,,4.62,Unknown,,,Carrier_Z,35.97,Air,25,9,3,,2024-06,0
SKU18927,2025-03-28 21:29:37.847990,Laptop,1883.17,In Stock,12,22598.04,North,Regular,Supplier_E,4.04,Pass,4.03,Wrong Product,2025-04-03 21:29:37.847990,Pending,Carrier_Y,93.42,Ground,33,5,9,,2025-03,1
SKU18928,2025-04-01 21:29:37.847990,Smartphone,1200.0,In Stock,36,43200.0,West,Premium,Supplier_D,2.68,Pass,2.45,Unknown,,,Carrier_Y,53.93,Ground,36,7,4,,2025-04,0
SKU18929,2025-04-15 21:29:37.847990,Smartwatch,600.0,In Stock,20,12000.0,Central,Wholesale,Supplier_D,1.15,Pass,0.88,Unknown,,,Carrier_Y,34.28,Ground,18,4,6,,2025-04,0
SKU18930,2025-03-30 21:29:37.847990,Smartphone,985.47,In Stock,23,22665.81,North,Regular,Supplier_A,0.5,Pass,0.31,Unknown,,,Carrier_Y,58.95,Air,13,6,1,,2025-03,0
SKU18931,2024-12-21 21:29:37.847990,Laptop,2000.0,In Stock,53,106000.0,West,Wholesale,Supplier_C,4.93,Pass,4.58,Unknown,,,Carrier_X,170.66,Air,24,7,2,,2024-12,0
SKU18932,2024-07-21 21:29:37.847990,Headphones,300.0,In Stock,12,3600.0,East,Regular,Supplier_B,2.37,Pass,2.1,Unknown,,,Carrier_W,14.95,Ground,17,6,7,,2024-07,0
SKU18933,2024-08-08 21:29:37.847990,Smartwatch,512.28,In Stock,6,3073.68,East,Regular,Supplier_A,1.26,Pass,0.9,Wrong Product,2024-09-06 21:29:37.847990,Completed,Carrier_X,16.32,Ground,15,6,3,,2024-08,1
SKU18934,2024-07-08 21:29:37.847990,Smartwatch,261.38,In Stock,9,2352.42,North,Regular,Supplier_A,1.06,,1.06,Unknown,,,Carrier_Y,10.34,Ground,19,6,7,,2024-07,0
SKU18935,2024-07-11 21:29:37.847990,Smartphone,1106.84,Out of Stock,30,33205.2,East,Regular,Supplier_C,5.3,Pass,4.8,Unknown,,,Carrier_W,60.49,Ground,14,8,4,,2024-07,0
SKU18936,2025-02-07 21:29:37.847990,Smartphone,1200.0,In Stock,20,24000.0,West,Regular,Supplier_A,1.4,Pass,1.25,Late Delivery,2025-02-13 21:29:37.847990,Pending,Carrier_W,43.06,Sea,36,4,24,,2025-02,1
SKU18937,2024-11-27 21:29:37.847990,Headphones,239.78,In Stock,20,4795.6,Central,Premium,Supplier_B,2.92,Pass,2.58,Unknown,,,Carrier_W,9.19,Ground,20,4,6,,2024-11,0
SKU18938,2025-04-07 21:29:37.847990,Laptop,1937.68,In Stock,26,50379.68,Central,Premium,Supplier_D,1.57,Pass,1.35,Unknown,,,Carrier_Y,161.09,Air,13,5,1,,2025-04,0
SKU18939,2024-08-08 21:29:37.847990,Smartphone,674.84,In Stock,23,15521.320000000002,North,Regular,Supplier_C,4.98,,4.98,Unknown,,,Carrier_Y,60.55,Air,10,5,3,,2024-08,0
SKU18940,2024-07-28 21:29:37.847990,Smartphone,1104.01,In Stock,52,57408.52,East,Premium,Supplier_E,3.98,Pass,3.81,Unknown,,,Carrier_X,66.16,Air,26,9,2,,2024-07,0
SKU18941,2024-08-05 21:29:37.847990,Smartwatch,222.87,In Stock,16,3565.92,West,Regular,Supplier_A,1.22,Pass,1.04,Unknown,,,Carrier_X,12.74,Air,18,8,1,,2024-08,0
SKU18942,2024-08-29 21:29:37.847990,Smartwatch,507.17,In Stock,12,6086.04,South,Regular,Supplier_B,2.97,Fail,5.05,Other,2024-09-25 21:29:37.847990,Completed,Carrier_Y,18.92,Ground,37,6,9,,2024-08,1
SKU18943,2024-07-05 21:29:37.847990,Headphones,289.97,In Stock,13,3769.6100000000006,Central,Regular,Supplier_D,1.38,,1.38,Unknown,,,Carrier_W,11.42,Ground,32,7,4,,2024-07,0
SKU18944,2025-03-13 21:29:37.847990,Smartphone,1030.01,In Stock,15,15450.15,North,Regular,Supplier_A,0.88,Pass,0.38,Unknown,,,Carrier_X,51.7,Ground,21,6,4,,2025-03,0
SKU18945,2025-02-07 21:29:37.847990,Smartphone,741.89,Out of Stock,24,17805.36,Central,Premium,Supplier_D,2.23,Pass,1.93,Unknown,,,Carrier_Z,37.24,Air,25,8,1,,2025-02,0
SKU18946,2025-02-07 21:29:37.847990,Smartphone,838.21,In Stock,14,11734.94,North,Regular,Supplier_D,3.03,Pass,2.91,Unknown,,,Carrier_W,47.33,Ground,30,3,6,,2025-02,0
SKU18947,2025-03-13 21:29:37.847990,Smartphone,400.0,In Stock,21,8400.0,South,Regular,Supplier_A,1.34,Pass,1.21,Unknown,,,Carrier_W,28.46,Air,30,9,1,,2025-03,0
SKU18948,2024-11-29 21:29:37.847990,Laptop,615.26,In Stock,24,14766.24,North,Regular,Supplier_D,3.03,Fail,5.47,Wrong Product,2024-12-08 21:29:37.847990,Pending,Carrier_X,44.41,Air,30,9,2,Let place ability.,2024-11,1
SKU18949,2024-09-17 21:29:37.847990,Smartphone,938.49,Out of Stock,43,40355.07,West,Premium,Supplier_A,1.77,Pass,1.74,Unknown,,,Carrier_Y,80.25,Air,20,4,3,,2024-09,0
SKU18950,2024-11-01 21:29:37.847990,Smartphone,689.87,Out of Stock,32,22075.84,South,Regular,Supplier_D,2.11,Pass,2.09,Changed Mind,2024-11-05 21:29:37.847990,Rejected,Carrier_W,22.2,Ground,21,8,9,,2024-11,1
SKU18951,2024-06-15 21:29:37.847990,Laptop,2000.0,In Stock,50,100000.0,North,Wholesale,Supplier_D,2.29,Pass,2.0,Unknown,,,Carrier_Z,80.34,Ground,39,7,7,,2024-06,0
SKU18952,2024-06-28 21:29:37.847990,Smartphone,1067.85,In Stock,50,53392.49999999999,East,Premium,Supplier_B,3.12,Pass,3.0,Unknown,,,Carrier_X,40.0,Ground,36,3,5,,2024-06,0
SKU18953,2024-07-08 21:29:37.847990,Laptop,807.29,In Stock,43,34713.47,West,Premium,Supplier_A,0.78,Fail,2.33,Unknown,,,Carrier_X,52.24,Air,14,7,2,,2024-07,0
SKU18954,2025-03-30 21:29:37.847990,Smartphone,621.13,In Stock,23,14285.99,North,Regular,Supplier_E,4.94,Pass,4.47,Unknown,,,Carrier_X,35.57,Ground,19,4,4,,2025-03,0
SKU18955,2024-12-11 21:29:37.847990,Tablet,712.43,In Stock,27,19235.61,East,Premium,Supplier_D,2.82,Fail,3.93,Unknown,,,Carrier_X,33.7,Ground,26,7,6,,2024-12,0
SKU18956,2024-12-30 21:29:37.847990,Smartphone,697.51,In Stock,40,27900.4,Central,Regular,Supplier_B,3.19,Pass,2.88,Unknown,,,Carrier_W,58.11,Air,24,6,3,,2024-12,0
SKU18957,2025-04-13 21:29:37.847990,Laptop,1018.11,Out of Stock,14,14253.54,North,Regular,Supplier_A,2.3,Pass,1.88,Unknown,,,Carrier_Y,45.95,Ground,31,4,6,,2025-04,0
SKU18958,2024-06-22 21:29:37.847990,Tablet,412.46,Out of Stock,16,6599.36,North,Regular,Supplier_A,0.5,Pass,0.24,Unknown,,,Carrier_X,17.46,Ground,28,3,3,,2024-06,0
SKU18959,2024-06-07 21:29:37.847990,Laptop,926.62,Out of Stock,21,19459.02,West,Regular,Supplier_B,2.53,Pass,2.42,Unknown,,,Carrier_Y,50.08,Ground,30,8,9,,2024-06,0
SKU18960,2024-07-11 21:29:37.847990,Smartphone,772.05,In Stock,29,22389.45,North,Regular,Supplier_D,2.0,Pass,1.74,Unknown,,,Carrier_X,45.21,Ground,36,9,4,,2024-07,0
SKU18961,2024-08-06 21:29:37.847990,Tablet,844.82,In Stock,13,10982.66,Central,Regular,Supplier_B,3.55,Pass,3.38,Unknown,,,Carrier_Y,57.41,Air,20,7,3,Stock director nothing shoulder family today.,2024-08,0
SKU18962,2024-07-06 21:29:37.847990,Laptop,600.0,In Stock,38,22800.0,North,Premium,Supplier_D,2.68,Pass,2.56,Unknown,,,Carrier_Z,15.58,Sea,53,7,21,,2024-07,0
SKU18963,2024-08-11 21:29:37.847990,Laptop,2000.0,In Stock,19,38000.0,Central,Regular,Supplier_B,2.86,Pass,2.43,Unknown,,,Carrier_W,108.8,Air,15,7,1,,2024-08,0
SKU18964,2024-07-27 21:29:37.847990,Smartphone,1131.67,In Stock,21,23765.07,East,Regular,Supplier_D,2.03,Pass,1.66,Unknown,,,Carrier_Y,53.11,Ground,20,4,4,,2024-07,0
SKU18965,2025-04-29 21:29:37.847990,Smartphone,648.03,Out of Stock,23,14904.69,North,Regular,Supplier_B,2.03,Pass,1.56,Unknown,,,Carrier_Y,57.37,Air,20,8,3,,2025-04,0
SKU18966,2024-07-23 21:29:37.847990,Headphones,192.32,In Stock,27,5192.639999999999,South,Premium,Supplier_C,5.36,,5.36,Defective,2024-08-04 21:29:37.847990,Rejected,Carrier_W,11.3,Ground,18,5,6,,2024-07,1
SKU18967,2024-09-27 21:29:37.847990,Smartwatch,176.11,In Stock,10,1761.1,North,Premium,Supplier_D,2.41,Pass,2.38,Unknown,,,Carrier_Z,13.71,Air,23,8,3,,2024-09,0
SKU18968,2024-11-19 21:29:37.847990,Laptop,2000.0,In Stock,21,42000.0,East,Regular,Supplier_C,4.9,,4.9,Unknown,,,Carrier_Y,109.04,Air,23,4,3,,2024-11,0
SKU18969,2024-12-14 21:29:37.847990,Laptop,1243.24,In Stock,45,55945.8,Central,Premium,Supplier_B,2.91,Fail,5.64,Changed Mind,2025-01-04 21:29:37.847990,Completed,Carrier_X,44.86,Ground,36,5,5,,2024-12,1
SKU18970,2024-08-24 21:29:37.847990,Smartphone,1200.0,In Stock,71,85200.0,East,Wholesale,Supplier_E,4.89,Fail,6.68,Unknown,,,Carrier_X,60.25,Ground,14,8,5,,2024-08,0
SKU18971,2024-09-24 21:29:37.847990,Laptop,1597.38,In Stock,29,46324.02,West,Premium,Supplier_B,3.77,Pass,3.29,Unknown,,,Carrier_X,89.61,Air,18,7,1,,2024-09,0
SKU18972,2025-03-27 21:29:37.847990,Laptop,626.07,In Stock,28,17529.960000000003,South,Premium,Supplier_B,2.6,Pass,2.38,Unknown,,,Carrier_X,37.06,Air,11,6,1,,2025-03,0
SKU18973,2024-10-20 21:29:37.847990,Smartphone,1079.62,In Stock,18,19433.16,West,Regular,Supplier_E,3.99,Pass,3.9,Unknown,,,Carrier_X,41.62,Ground,25,9,4,,2024-10,0
SKU18974,2024-09-08 21:29:37.847990,Smartphone,1200.0,In Stock,20,24000.0,South,Regular,Supplier_B,3.42,Pass,3.1,Unknown,,,Carrier_Z,100.43,Air,17,7,3,,2024-09,0
SKU18975,2025-05-01 21:29:37.847990,Laptop,1290.51,In Stock,50,64525.5,North,Wholesale,Supplier_A,1.99,Fail,3.02,Unknown,,,Carrier_W,70.59,Ground,43,6,9,Law serious have night knowledge again machine many.,2025-05,0
SKU18976,2024-09-01 21:29:37.847990,Smartphone,459.9,In Stock,40,18396.0,East,Premium,Supplier_A,2.18,Pass,1.87,Unknown,,,Carrier_Y,39.54,Air,30,7,1,,2024-09,0
SKU18977,2024-09-08 21:29:37.847990,Smartphone,1041.85,In Stock,21,21878.85,Central,Regular,Supplier_B,2.91,Pass,2.77,Defective,2024-09-22 21:29:37.847990,Completed,Carrier_X,53.91,Air,30,8,2,,2024-09,1
SKU18978,2025-03-25 21:29:37.847990,Laptop,1647.36,In Stock,20,32947.2,Central,Regular,Supplier_E,3.23,Pass,3.18,Unknown,,,Carrier_X,142.66,Air,26,7,2,,2025-03,0
SKU18979,2025-04-13 21:29:37.847990,Smartphone,466.88,In Stock,23,10738.24,North,Regular,Supplier_B,3.5,Fail,6.32,Late Delivery,2025-05-09 21:29:37.847990,Pending,Carrier_Z,22.62,Air,24,6,3,,2025-04,1
SKU18980,2024-11-20 21:29:37.847990,Smartphone,1200.0,In Stock,35,42000.0,North,Regular,Supplier_B,3.41,,3.41,Late Delivery,2024-12-18 21:29:37.847990,Completed,Carrier_Y,105.61,Air,24,6,3,,2024-11,1
SKU18981,2025-03-17 21:29:37.847990,Laptop,688.1,In Stock,13,8945.300000000001,South,Regular,Supplier_A,2.46,Pass,2.18,Unknown,,,Carrier_Z,48.24,Air,13,4,1,,2025-03,0
SKU18982,2025-01-08 21:29:37.847990,Smartphone,502.7,In Stock,18,9048.6,North,Regular,Supplier_A,1.5,Pass,1.43,Unknown,,,Carrier_Z,16.1,Sea,61,5,27,,2025-01,0
SKU18983,2024-09-05 21:29:37.847990,Smartwatch,369.75,In Stock,12,4437.0,South,Regular,Supplier_A,1.2,Pass,0.83,Unknown,,,Carrier_W,32.05,Air,37,11,3,,2024-09,0
SKU18984,2024-06-23 21:29:37.847990,Tablet,566.43,In Stock,15,8496.449999999999,South,Regular,Supplier_A,1.92,Pass,1.82,Unknown,,,Carrier_Y,26.84,Air,35,7,1,,2024-06,0
SKU18985,2025-04-17 21:29:37.847990,Tablet,625.32,In Stock,20,12506.4,South,Regular,Supplier_E,4.3,Pass,3.84,Unknown,,,Carrier_Y,33.29,Ground,16,7,4,,2025-04,0
SKU18986,2025-04-09 21:29:37.847990,Headphones,274.75,In Stock,22,6044.5,North,Regular,Supplier_E,4.33,Pass,3.83,Other,2025-04-12 21:29:37.847990,Rejected,Carrier_W,12.04,Ground,31,4,7,,2025-04,1
SKU18987,2025-05-13 21:29:37.847990,Laptop,1073.28,In Stock,32,34344.96,South,Premium,Supplier_A,1.36,Pass,1.09,Unknown,,,Carrier_Y,51.79,Ground,29,7,4,,2025-05,0
SKU18988,2025-04-13 21:29:37.847990,Smartphone,1003.91,In Stock,19,19074.29,West,Regular,Supplier_A,2.19,Pass,1.96,Unknown,,,Carrier_X,67.64,Air,13,6,1,Life science risk letter.,2025-04,0
SKU18989,2025-04-04 21:29:37.847990,Laptop,1488.46,Out of Stock,17,25303.82,North,Regular,Supplier_D,2.13,Pass,1.74,Unknown,,,Carrier_Z,117.04,Air,19,5,3,,2025-04,0
SKU18990,2024-10-26 21:29:37.847990,Headphones,229.73,In Stock,18,4135.139999999999,East,Premium,Supplier_A,1.3,Pass,0.83,Unknown,,,Carrier_Z,17.31,Air,28,5,3,,2024-10,0
SKU18991,2025-04-09 21:29:37.847990,Headphones,187.89,Out of Stock,15,2818.35,North,Regular,Supplier_D,1.39,Pass,0.99,Unknown,,,Carrier_W,15.43,Air,19,8,3,,2025-04,0
SKU18992,2024-09-25 21:29:37.847990,Tablet,768.55,In Stock,22,16908.1,South,Premium,Supplier_C,5.59,Pass,5.58,Unknown,,,Carrier_Y,27.84,Ground,29,8,7,,2024-09,0
SKU18993,2024-07-01 21:29:37.847990,Smartphone,478.76,In Stock,25,11969.0,Central,Regular,Supplier_D,1.8,,1.8,Unknown,,,Carrier_Y,36.0,Air,25,8,1,,2024-07,0
SKU18994,2024-08-17 21:29:37.847990,Tablet,846.48,In Stock,33,27933.84,Central,Wholesale,Supplier_B,2.71,Pass,2.7,Unknown,,,Carrier_W,56.59,Air,24,6,3,,2024-08,0
SKU18995,2025-01-22 21:29:37.847990,Smartphone,1042.76,In Stock,24,25026.24,Central,Regular,Supplier_A,1.12,Pass,1.03,Unknown,,,Carrier_X,51.07,Air,13,7,1,,2025-01,0
SKU18996,2025-03-09 21:29:37.847990,Smartphone,674.63,In Stock,24,16191.12,South,Regular,Supplier_E,3.65,Pass,3.3,Unknown,,,Carrier_X,35.46,Ground,32,5,5,,2025-03,0
SKU18997,2025-05-14 21:29:37.847990,Smartphone,506.69,In Stock,36,18240.84,North,Premium,Supplier_A,1.66,Pass,1.45,Unknown,,,Carrier_Y,40.29,Air,37,6,3,,2025-05,0
SKU18998,2024-11-05 21:29:37.847990,Headphones,136.95,In Stock,19,2602.05,West,Regular,Supplier_C,4.87,,4.87,Unknown,,,Carrier_W,4.75,Ground,26,9,6,,2024-11,0
SKU18999,2025-05-01 21:29:37.847990,Smartphone,935.58,In Stock,44,41165.52,South,Premium,Supplier_D,1.7,Pass,1.66,Unknown,,,Carrier_X,73.67,Air,21,9,1,,2025-05,0
SKU19000,2024-06-01 21:29:37.847990,Smartphone,653.56,In Stock,27,17646.12,West,Regular,Supplier_B,2.81,Pass,2.55,Unknown,,,Carrier_W,30.37,Ground,28,7,4,,2024-06,0
SKU19001,2025-01-06 21:29:37.847990,Laptop,805.38,In Stock,21,16912.98,South,Premium,Supplier_D,2.77,Pass,2.39,Unknown,,,Carrier_X,43.4,Air,18,12,2,,2025-01,0
SKU19002,2025-04-18 21:29:37.847990,Smartphone,864.73,In Stock,46,39777.58,East,Premium,Supplier_C,5.32,Pass,4.97,Unknown,,,Carrier_Y,32.93,Ground,17,9,7,,2025-04,0
SKU19003,2025-05-06 21:29:37.847990,Smartwatch,481.62,Out of Stock,9,4334.58,North,Regular,Supplier_A,1.08,Pass,0.66,Unknown,,,Carrier_Y,15.52,Ground,34,9,9,,2025-05,0
SKU19004,2025-03-13 21:29:37.847990,Laptop,1579.11,In Stock,23,36319.53,North,Premium,Supplier_B,3.81,Pass,3.32,Unknown,,,Carrier_Z,82.5,Ground,16,7,6,,2025-03,0
SKU19005,2024-09-23 21:29:37.847990,Tablet,679.42,In Stock,12,8153.039999999999,West,Regular,Supplier_B,2.51,Pass,2.11,Unknown,,,Carrier_X,20.84,Ground,30,8,6,,2024-09,0
SKU19006,2024-06-06 21:29:37.847990,Smartphone,537.4,In Stock,24,12897.6,North,Regular,Supplier_B,2.59,Pass,2.11,Unknown,,,Carrier_Y,22.88,Ground,26,6,9,,2024-06,0
SKU19007,2025-04-27 21:29:37.847990,Smartwatch,399.36,In Stock,16,6389.76,North,Regular,Supplier_B,2.44,Pass,2.01,Unknown,,,Carrier_W,34.89,Air,25,7,1,,2025-04,0
SKU19008,2025-03-24 21:29:37.847990,Smartphone,688.33,In Stock,29,19961.57,East,Regular,Supplier_B,2.1,Pass,1.99,Unknown,,,Carrier_Y,36.59,Ground,24,5,7,,2025-03,0
SKU19009,2024-10-18 21:29:37.847990,Smartphone,556.75,In Stock,26,14475.5,West,Regular,Supplier_E,3.93,Fail,5.97,Unknown,,,Carrier_X,33.47,Air,29,7,2,,2024-10,0
SKU19010,2025-05-16 21:29:37.847990,Smartphone,563.31,In Stock,22,12392.82,East,Regular,Supplier_E,4.18,Pass,3.8,Unknown,,,Carrier_Y,49.43,Air,18,9,3,,2025-05,0
SKU19011,2024-12-26 21:29:37.847990,Laptop,1382.7,In Stock,41,56690.7,South,Premium,Supplier_D,2.26,Pass,2.1,Unknown,,,Carrier_Y,55.54,Ground,24,7,4,,2024-12,0
SKU19012,2025-03-13 21:29:37.847990,Tablet,645.45,In Stock,13,8390.85,North,Regular,Supplier_B,2.75,Pass,2.47,Unknown,,,Carrier_Y,43.89,Air,18,3,1,,2025-03,0
SKU19013,2024-08-16 21:29:37.847990,Laptop,1848.24,In Stock,26,48054.24,East,Regular,Supplier_E,3.61,Pass,3.15,Unknown,,,Carrier_Y,84.54,Air,21,5,3,,2024-08,0
SKU19014,2025-02-27 21:29:37.847990,Smartphone,1078.28,In Stock,20,21565.6,East,Regular,Supplier_C,5.67,,5.67,Unknown,,,Carrier_Z,52.31,Ground,16,5,4,,2025-02,0
SKU19015,2025-02-17 21:29:37.847990,Headphones,192.72,In Stock,12,2312.64,West,Regular,Supplier_B,2.92,Pass,2.7,Unknown,,,Carrier_Y,7.94,Ground,21,5,7,,2025-02,0
SKU19016,2024-09-25 21:29:37.847990,Smartwatch,251.91,In Stock,14,3526.74,Central,Regular,Supplier_C,4.53,Pass,4.07,Unknown,,,Carrier_Z,13.5,Air,20,8,3,,2024-09,0
SKU19017,2024-10-10 21:29:37.847990,Laptop,841.08,In Stock,20,16821.600000000002,South,Regular,Supplier_B,2.95,,2.95,Unknown,,,Carrier_Z,41.84,Ground,18,6,4,Kind season TV executive sea red account.,2024-10,0
SKU19018,2024-09-08 21:29:37.847990,Tablet,900.0,In Stock,11,9900.0,North,Regular,Supplier_A,0.96,Pass,0.63,Unknown,,,Carrier_Y,30.59,Sea,45,10,24,,2024-09,0
SKU19019,2025-03-25 21:29:37.847990,Laptop,1458.03,In Stock,33,48114.99,North,Premium,Supplier_E,3.58,Pass,3.5,Unknown,,,Carrier_Z,127.61,Air,24,5,3,,2025-03,0
SKU19020,2025-03-20 21:29:37.847990,Laptop,1022.26,Out of Stock,12,12267.12,East,Regular,Supplier_A,1.88,Pass,1.76,Unknown,,,Carrier_X,50.3,Air,19,6,2,,2025-03,0
SKU19021,2024-10-29 21:29:37.847990,Laptop,744.01,In Stock,56,41664.56,West,Wholesale,Supplier_B,2.98,Pass,2.61,Unknown,,,Carrier_Y,35.08,Ground,21,3,7,,2024-10,0
SKU19022,2024-09-18 21:29:37.847990,Smartphone,1200.0,In Stock,23,27600.0,North,Regular,Supplier_B,2.61,Fail,3.93,Unknown,,,Carrier_Y,70.98,Ground,34,5,6,,2024-09,0
SKU19023,2025-03-04 21:29:37.847990,Smartphone,743.95,In Stock,27,20086.65,East,Regular,Supplier_C,4.79,Pass,4.35,Unknown,,,Carrier_Y,38.91,Air,13,6,1,,2025-03,0
SKU19024,2025-01-21 21:29:37.847990,Smartphone,549.71,In Stock,23,12643.330000000002,South,Regular,Supplier_A,1.26,Pass,0.77,Unknown,,,Carrier_Y,35.26,Air,15,7,3,,2025-01,0
SKU19025,2024-12-30 21:29:37.847990,Headphones,300.0,In Stock,22,6600.0,East,Regular,Supplier_A,2.13,Pass,1.96,Unknown,,,Carrier_Y,14.31,Ground,28,7,7,,2024-12,0
SKU19026,2024-06-15 21:29:37.847990,Smartphone,900.45,In Stock,23,20710.35,South,Regular,Supplier_E,4.43,Pass,4.14,Changed Mind,2024-07-07 21:29:37.847990,Pending,Carrier_X,42.44,Ground,31,6,4,,2024-06,1
SKU19027,2025-05-18 21:29:37.847990,Smartphone,550.64,In Stock,31,17069.84,East,Regular,Supplier_C,4.88,,4.88,Unknown,,,Carrier_Y,26.28,Ground,27,8,7,Time strong name court appear beautiful relate provide.,2025-05,0
SKU19028,2024-12-03 21:29:37.847990,Smartwatch,463.59,In Stock,10,4635.9,East,Regular,Supplier_E,2.96,Pass,2.65,Unknown,,,Carrier_W,29.64,Air,10,3,1,,2024-12,0
SKU19029,2025-02-11 21:29:37.847990,Smartphone,535.93,Out of Stock,26,13934.179999999998,West,Premium,Supplier_D,1.26,Pass,1.13,Unknown,,,Carrier_Z,26.93,Air,31,8,3,,2025-02,0
SKU19030,2024-08-21 21:29:37.847990,Smartwatch,268.01,In Stock,10,2680.1,East,Regular,Supplier_E,4.18,Fail,6.88,Unknown,,,Carrier_W,10.6,Ground,13,7,4,,2024-08,0
SKU19031,2024-09-21 21:29:37.847990,Smartphone,689.82,In Stock,30,20694.6,South,Regular,Supplier_B,3.54,Pass,3.19,Changed Mind,2024-09-23 21:29:37.847990,Completed,Carrier_Z,21.25,Ground,26,3,9,,2024-09,1
SKU19032,2025-03-06 21:29:37.847990,Headphones,159.01,In Stock,16,2544.16,North,Regular,Supplier_C,4.08,,4.08,Unknown,,,Carrier_Y,5.52,Ground,26,3,9,,2025-03,0
SKU19033,2025-03-16 21:29:37.847990,Smartphone,420.41,In Stock,17,7146.97,West,Regular,Supplier_B,3.66,Pass,3.65,Unknown,,,Carrier_Y,27.18,Air,29,5,1,,2025-03,0
SKU19034,2024-12-15 21:29:37.847990,Smartphone,960.32,In Stock,27,25928.640000000003,West,Regular,Supplier_A,1.04,Pass,0.54,Defective,2025-01-07 21:29:37.847990,Pending,Carrier_Y,34.56,Ground,19,8,7,,2024-12,1
SKU19035,2024-07-21 21:29:37.847990,Laptop,2000.0,In Stock,21,42000.0,Central,Regular,Supplier_A,1.97,,1.97,Unknown,,,Carrier_X,65.53,Ground,35,3,6,,2024-07,0
SKU19036,2024-08-13 21:29:37.847990,Headphones,217.86,In Stock,12,2614.32,East,Premium,Supplier_A,1.4,Pass,0.91,Unknown,,,Carrier_Y,13.39,Air,26,10,1,,2024-08,0
SKU19037,2024-12-11 21:29:37.847990,Headphones,168.59,In Stock,20,3371.8,West,Regular,Supplier_B,1.87,Pass,1.75,Unknown,,,Carrier_X,9.95,Air,26,8,2,,2024-12,0
SKU19038,2024-06-10 21:29:37.847990,Smartphone,413.4,In Stock,21,8681.4,North,Regular,Supplier_B,2.98,Pass,2.59,Unknown,,,Carrier_W,19.07,Air,34,5,3,,2024-06,0
SKU19039,2024-08-15 21:29:37.847990,Headphones,169.8,In Stock,15,2547.0,West,Regular,Supplier_B,2.61,Pass,2.41,Unknown,,,Carrier_W,13.23,Air,24,9,3,,2024-08,0
SKU19040,2024-06-29 21:29:37.847990,Smartwatch,324.65,Out of Stock,11,3571.15,South,Regular,Supplier_A,2.53,Pass,2.43,Unknown,,,Carrier_W,13.35,Ground,18,3,6,,2024-06,0
SKU19041,2024-10-05 21:29:37.847990,Laptop,1643.34,Out of Stock,20,32866.8,East,Regular,Supplier_B,1.47,Pass,1.15,Unknown,,,Carrier_Z,85.74,Air,32,8,1,,2024-10,0
SKU19042,2025-03-23 21:29:37.847990,Smartwatch,414.17,In Stock,12,4970.04,South,Premium,Supplier_E,4.27,Pass,4.09,Unknown,,,Carrier_X,17.85,Ground,15,8,6,,2025-03,0
SKU19043,2024-06-04 21:29:37.847990,Headphones,212.05,In Stock,14,2968.7000000000003,North,Regular,Supplier_D,2.21,Pass,1.95,Unknown,,,Carrier_Z,8.11,Ground,40,9,4,,2024-06,0
